"TIME","age","BDW_F","TotalVolume_F","Hct_F","CardOut_F","TotalBloodFlow_F","QUr_F","GFR_F","PTC_kidneyTissue_F","SA_hands_F","V_skin_F","Q_skin_F","SA_skin_F","V_skinBarrier_F","V_skinPlasma_F","V_skinTissue_F","V_kidney_F","Q_kidney_F","V_kidneyPlasma_F","V_kidneyTissue_F","V_filtrate_F","V_gut_F","Q_gut_F","V_liver_F","Q_liver_F","Q_hepatic_F","V_plasma_F","Q_adipose_F","V_adipose_F","V_rest_F","Q_rest_F","AbsPFOA","fBAc_dust","fBAc_cosm","kAbl","kAap","fup","PL","PF","PK","PSk","PR","PG","CLdermalabs_F","CL_PltPT_F","CL_FiltPT_F","CLbiliary_F","CLfecal_F"
302,0.827397260273973,7.09741794787188,6.6786731338639,0.297138715655712,1166.7150959047,1166.7150959047,0.156143194853181,35.1472184367826,0.00329993777977257,167.049142255397,0.294978300799671,42.5087547707538,3340.98284510793,0.0138817837214235,0.0235982640639737,0.271380036735697,0.0474265274471482,195.262324648792,0.0170735498809734,0.0303529775661748,0.00237132637235741,0.099422562496593,110.959840906543,0.259684445158964,78.4007619875928,189.360602894136,0.271933401389148,75.3876292473437,2.81753601376307,2.88769188280931,664.195784343675,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0153150653619748,97.0072327387917,780.192935360958,0.00318721477023244,5.21020059339781e-05
303,0.83013698630137,7.10771502108145,6.68855315673969,0.297132028716839,1168.50474219217,1168.50474219217,0.156369730463792,35.1970774312523,0.00330410207641916,167.210513716217,0.295317382973845,42.5642772418134,3344.21027432434,0.0138951936898176,0.0236253906379076,0.271691992335937,0.0474863764935205,195.539319062513,0.0170950955376674,0.0303912809558531,0.00237431882467603,0.0995893373972882,111.163357245181,0.260029635651987,78.5172595248818,189.680616770063,0.271956861237205,75.5168214824176,2.82192296216091,2.89225060082493,665.203707635363,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0153298598975028,97.1296492572075,781.177485689249,0.00318767687599033,5.21020814698641e-05
304,0.832876712328767,7.11801025815868,6.6984320881596,0.297125481356898,1170.29371503459,1170.29371503459,0.156596225679491,35.2469215423838,0.00330826409149492,167.371778358569,0.29565617224609,42.6197673951654,3347.43556717137,0.0139085947815971,0.0236524937796872,0.272003678466403,0.0475461927492802,195.816230791021,0.0171166293897409,0.0304295633595393,0.00237730963746401,0.0997561439177549,111.366953052592,0.260374678086824,78.6337350225221,190.000688075114,0.271979114654939,75.6460835728413,2.82631150535752,2.89680828114719,666.210945200448,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0153446446399136,97.2519987050036,782.161496593599,0.00318813829738592,5.21021568830683e-05
305,0.835616438356164,7.12830365955076,6.70830992938794,0.297119070662407,1172.08201834452,1172.08201834452,0.156822680510117,35.2967508742594,0.00331242382710089,167.532936381696,0.29599466887428,42.6752253625541,3350.65872763391,0.0139219870133189,0.0236795735099424,0.272315095364338,0.0476059762446233,196.093060412552,0.0171381514480644,0.0304678247965589,0.00238029881223117,0.0999229820124032,111.570628571219,0.260719572546587,78.7501886903502,190.320817261569,0.272000163032491,75.7754157033048,2.83070164235434,2.90136492432322,667.21749960454,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0153594196074739,97.3742811439435,783.14496857075,0.00318859903641382,5.21022321739679e-05
306,0.838356164383562,7.13859522570501,6.71818668166749,0.297112793780697,1173.86965596298,1173.86965596298,0.15704909496551,35.3465655287942,0.0033165812853362,167.693987984154,0.296332873116166,42.7306512730669,3353.87975968309,0.0139353704014832,0.0237066298492933,0.272626243266873,0.0476657270097183,196.369808493301,0.0171596617234986,0.0305060652862197,0.00238328635048592,0.100089851635663,111.774384037151,0.261064319114351,78.8666207334437,190.641004770595,0.272020007738052,75.9048180540942,2.83509337215455,2.90592053089899,668.223373371923,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0153741848183872,97.4964966357345,784.127902116992,0.00318905909505984,5.21023073429381e-05
307,0.841095890410959,7.14888495706884,6.72806234621988,0.297106647918645,1175.65663166077,1175.65663166077,0.157275469055514,35.3963656057786,0.00332073646829813,167.854933363817,0.296670785229382,42.7860452531867,3357.09866727635,0.0139487449625332,0.0237336628183506,0.272937122411031,0.0477254450747073,196.646475587659,0.0171811602268946,0.0305442848478127,0.00238627225373537,0.100256752741982,111.97821968024,0.261408917873149,78.9830313522122,190.961251032452,0.272038650118296,76.0342908011758,2.83948669376301,2.91047510141935,669.228568986296,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0153889402907947,97.6186452420298,785.110297728177,0.00318951847530098,5.21023823903528e-05
308,0.843835616438356,7.15917285408982,6.73793692424611,0.297100630341429,1177.44294913977,1177.44294913977,0.157501802789976,35.4461512029187,0.00332488937808211,168.015772717878,0.297008405471441,42.8414074268424,3360.31545435756,0.0139621107128557,0.0237606724377153,0.273247733033726,0.0477851304697055,196.923062238437,0.017202646969094,0.0305824835006115,0.00238925652348528,0.100423685285831,112.182135724221,0.261753368905977,79.099420742487,191.281556466708,0.272056091498809,76.1638341162781,2.84388160618632,2.91502863642803,670.233088891505,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0154036860427751,97.7407270244279,786.092155899719,0.00318997717910552,5.21024573165838e-05
309,0.846575342465753,7.16945891721568,6.74781041692696,0.297094738371314,1179.22861203422,1179.22861203422,0.157728096178745,35.4959224158757,0.0033290400167817,168.176506242854,0.297345734099735,42.8967379154589,3363.53012485708,0.0139754676687812,0.0237876587279788,0.273558075371756,0.0478447832248017,197.199568977087,0.0172241219609286,0.0306206612638731,0.00239223916124009,0.100590649221698,112.386132386823,0.262097672295794,79.2157890956093,191.601921482432,0.27207233318451,76.2934481669727,2.8482781084328,2.91958113646762,671.236935492269,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0154184220923449,97.8627420444728,787.073477126594,0.00319043520843307,5.21025321220014e-05
310,0.849315068493151,7.17974314689421,6.75768282542329,0.297088969386456,1181.01362391199,1181.01362391199,0.157954349231673,35.545679338307,0.00333318838648859,168.337134134588,0.297682771371535,42.9520368380063,3366.74268269176,0.0139888158465843,0.0238146217097228,0.273868149661812,0.0479044033700574,197.475996323928,0.0172455852132207,0.0306588181568367,0.00239522016850287,0.100757644504092,112.59020987988,0.262441828125517,79.3321365985167,191.922346478397,0.272087376460057,76.4231331167534,2.85267619951244,2.92413260207959,672.240111154906,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.015433148457459,97.9846903636532,788.054261903332,0.00319089256523458,5.21026068069742e-05
311,0.852054794520548,7.19002554357341,6.7675541508766,0.297083320819738,1182.79798827584,1182.79798827584,0.158180561958615,35.5954220619039,0.00333733448929266,168.497656588255,0.298019517543996,43.0073043110478,3369.9531317651,0.014002155262484,0.0238415614035197,0.274177956140476,0.0479639909355082,197.752344788355,0.017267036736783,0.0306969541987252,0.00239819954677541,0.100924671087541,112.794368409441,0.262785836478027,79.4484634338274,192.242831843268,0.272101222590255,76.5528891251139,2.85707587843694,2.92868303380433,673.242618208055,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0154478651560112,98.1065720434044,789.034510724034,0.00319134925145246,5.21026813718691e-05
312,0.854794520547945,7.20030610770135,6.77742439440931,0.297077790157629,1184.58170856459,1184.58170856459,0.15840673436943,35.6451506764292,0.00334147832728188,168.658073798363,0.29835597287415,43.0625404487868,3373.16147596726,0.014015485932644,0.023868477829932,0.274487495044218,0.0480235459511624,198.028614869051,0.0172884765424185,0.0307350694087439,0.00240117729755812,0.101091728926593,112.998608175878,0.263129697436166,79.5647697799235,192.563377955802,0.272113872820446,76.6827163476239,2.86147714421967,2.93323243218112,674.244458943327,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0154625722058339,98.228387145106,790.014224082354,0.00319180526902056,5.21027558170513e-05
313,0.857534246575342,7.21058483972626,6.78729355712514,0.297072374939061,1186.36478815437,1186.36478815437,0.158632866473978,35.6948652697553,0.00334561990254239,168.818385958756,0.298692137618907,43.117745363113,3376.36771917512,0.0140288078731726,0.0238953710095126,0.274796766609394,0.0480830684470019,198.304807054196,0.0173099046409207,0.0307731638060812,0.0024041534223501,0.101258817975817,113.202929373989,0.263473411082736,79.6810558110329,192.883985185022,0.272125328376897,76.8126149360042,2.86587999587567,2.93778079774811,675.245635616035,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0154772696246988,98.3501357300837,790.993402471512,0.00319226061986429,5.21028301428844e-05
314,0.86027397260274,7.22086174009651,6.79716164010962,0.297067072754341,1188.14723035974,1188.14723035974,0.158858958282123,35.7445659278997,0.00334975921715849,168.978593262621,0.299028012035063,43.1729191636481,3379.57186525242,0.0140421211001238,0.023922240962805,0.275105771072258,0.0481425584529821,198.580921821665,0.0173313210430736,0.0308112374099085,0.0024071279226491,0.101425938189799,113.407332193105,0.263816977500503,79.7973216973091,193.204653890414,0.272135590467182,76.9425850381999,2.87028443242169,2.9423281310424,676.246150445813,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0154919574303171,98.4718178596089,791.972046384289,0.0031927153059006,5.21029043497303e-05
315,0.863013698630137,7.23113680926058,6.80702864443031,0.29706188124407,1189.92903843488,1189.92903843488,0.159085009803733,35.7942527350619,0.00335389627321264,169.138695902486,0.299363596379288,43.2280619577901,3382.77391804972,0.0140554256294966,0.023949087710343,0.275414508668945,0.0482020159990319,198.856959639233,0.0173527257596515,0.0308492902393804,0.0024101007999516,0.101593089523148,113.61181681719,0.264160396772192,79.9135676049095,193.5253844221,0.27214466028055,77.0726267984524,2.87469045287611,2.94687443259999,677.246005617305,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0155066356403399,98.5934335948987,792.950156313034,0.00319316932903809,5.21029784379493e-05
316,0.865753424657534,7.2414100476671,6.81689457113722,0.297056798098101,1191.7102155747,1191.7102155747,0.159311021048676,35.8439257736579,0.00335803107278541,169.298694070228,0.299698890908136,43.2831738507568,3385.97388140456,0.0140687214772359,0.0239759112726509,0.275722979635485,0.0482614411150534,199.132920964766,0.0173741188014192,0.0308873223136342,0.00241307205575267,0.10176027193049,113.816383424938,0.26450366898049,80.0297936960726,193.846177121011,0.272152538988292,77.20274035737,2.87909805625898,2.95141970295578,678.245203280797,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0155213042723585,98.7149829971157,793.927732749653,0.00319362269117701,5.21030524079e-05
317,0.868493150684931,7.25168145576484,6.82675942126323,0.297051821054504,1193.49076491594,1193.49076491594,0.159536992026826,35.8935851243547,0.00336216361795557,169.458587957073,0.300033895878041,43.338254945629,3389.17175914146,0.0140820086592328,0.0240027116702433,0.276031184207798,0.0483208338309223,199.408806246415,0.017395500179132,0.0309253336517903,0.00241604169154611,0.101927485366473,114.021032189875,0.264846794208048,80.1460001291942,194.167032319069,0.272159227744097,77.3329258519979,2.883507241592,2.95596394264365,679.243745552829,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0155359633439045,98.8364661273682,794.904776185617,0.00319407539420934,5.21031262599395e-05
318,0.871232876712329,7.26195103400268,6.83662319582433,0.297046947898568,1195.27068953828,1195.27068953828,0.159762922748059,35.9432308661047,0.00336629391080003,169.618377753601,0.300368611545315,43.3933053433923,3392.36755507202,0.0140952871913242,0.0240294889236252,0.27633912262169,0.048380194176488,199.684615922804,0.0174168699035357,0.0309633242729523,0.0024190097088244,0.102094729785764,114.225763280454,0.265189772537475,80.2621870589007,194.487950339355,0.272164727684402,77.4631834158851,2.88791800789852,2.96050715219637,680.241634516844,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0155506128724501,98.9578830467107,795.881287111966,0.00319452744001885,5.21031999944233e-05
319,0.873972602739726,7.27221878282965,6.84648589582003,0.297042176461805,1197.0499924654,1197.0499924654,0.159988813222252,35.9928630761782,0.00337042195339387,169.778063649749,0.300703038166153,43.4483251429783,3395.56127299498,0.0141085570892941,0.0240562430532922,0.276646795112861,0.0484395221815733,199.960350423212,0.0174382279853664,0.0310012941962069,0.00242197610907867,0.102262005143048,114.430576860148,0.265532604051346,80.3783546361223,194.80893149627,0.272169039928738,77.5935131791521,2.89233035420353,2.96504933214564,681.238872223787,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.015565252875409,99.0792338161435,796.857266019303,0.00319497883048109,5.21032736117051e-05
320,0.876712328767123,7.28248470269493,6.85634752223371,0.297037504620996,1198.82867666602,1198.82867666602,0.160214663459288,36.0424818301961,0.0033745477478103,169.937645834814,0.301037175996629,43.503314441305,3398.75291669628,0.014121818368873,0.0240829740797303,0.276954201916899,0.0484988178759744,200.236010167756,0.0174595744353508,0.0310392434406236,0.00242494089379872,0.102429311393033,114.635473087542,0.265875288832193,80.4945030081645,195.129976095706,0.272172165580063,77.7239152685559,2.89674427953365,2.96959048302217,682.235460692697,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0155798833701357,99.2005184966124,797.832713397789,0.0031954295674635,5.21033471121372e-05
321,0.879452054794521,7.2927487940478,6.86620807603287,0.297032930297235,1200.60674505494,1200.60674505494,0.160440473469052,36.0920872021622,0.00337867129612072,170.097124497455,0.301371025292698,43.5582733333166,3401.9424899491,0.0141350710457385,0.0241096820234158,0.277261343269282,0.0485580812894613,200.511595567568,0.0174809092642061,0.0310771720252552,0.00242790406447307,0.102596648490444,114.840452116426,0.266217826962513,80.610632318778,195.451084435204,0.272174105725092,77.8543898075544,2.90115978291713,2.97413060535553,683.231401911297,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0155945043739267,99.3217371490095,798.80762973716,0.00319587965282544,5.21034204960702e-05
322,0.882191780821918,7.30301105733769,6.87606755816955,0.297028451455016,1202.38420049405,1202.38420049405,0.160666243261429,36.1416792644946,0.00338279260039468,170.256499825698,0.301704586310194,43.6132019120223,3405.12999651396,0.0141483151355155,0.0241363669048155,0.277568219405378,0.0486173124517776,200.78710702497,0.0175022324826399,0.0311150799691377,0.00243086562258888,0.102764016390027,115.045514095885,0.266560218524764,80.7267427082278,195.772256804113,0.272174861434624,77.9849369163698,2.90557686338382,2.97866969967434,684.226697836575,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.01560911590402,99.4428898341731,799.782015526715,0.00319632908841821,5.21034937638533e-05
323,0.884931506849315,7.3132714930142,6.88592596958061,0.297024066101315,1204.16104579329,1204.16104579329,0.160891972846312,36.1912580880561,0.00338691166269994,170.415772006939,0.302037859304836,43.6681002685347,3408.31544013879,0.0141615506537767,0.0241630287443869,0.277874830560449,0.0486765113926407,201.062544933645,0.0175235441013507,0.0311529672912901,0.00243382556963204,0.102931415046549,115.250659170384,0.266902463601365,80.8428343133602,196.093493483744,0.272174433763855,78.1155567120498,2.90999551996523,2.98320776650613,685.221350395316,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0156237179775962,99.5639766128878,800.75587125532,0.00319677787608514,5.2103566915834e-05
324,0.887671232876712,7.32353010152702,6.89578331118798,0.297019772284714,1205.93728371169,1205.93728371169,0.161117662233594,36.2408237421844,0.00339102848510236,170.574941227947,0.302370844532217,43.7229684921065,3411.49882455893,0.0141747776160424,0.0241896675625774,0.27818117696964,0.0487356781417413,201.337909678802,0.0175448441310269,0.0311908340107144,0.00243678390708706,0.103098844414795,115.455887479852,0.267244562274699,80.9589072676691,196.414794747521,0.272172823752691,78.2462493085286,2.91441575169443,2.98774480637741,686.215361484732,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0156383106117782,99.6849975458834,801.729197411404,0.0031972260176616,5.21036399523583e-05
325,0.89041095890411,7.333786883326,6.90563958389907,0.297015568094524,1207.71291695824,1207.71291695824,0.161343311433172,36.2903762947219,0.00339514306966601,170.734007674863,0.302703542247817,43.7778066701685,3414.68015349726,0.0141879960377811,0.0242162833798254,0.278487258867992,0.0487948127287441,201.613201637344,0.0175661325823479,0.0312286801463962,0.00243974063643721,0.103266304449569,115.661199159774,0.267586514627108,81.0749617013617,196.736160861136,0.272170032426052,78.377014816687,2.91883755760613,2.99228081981365,687.208732972905,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0156528938236314,99.805952693837,802.701994482969,0.00319767351497505,5.21037128737705e-05
326,0.893150684931507,7.34404183886112,6.91549478860698,0.29701145165994,1209.48794819292,1209.48794819292,0.161568920454945,36.3399158120449,0.00339925541845314,170.892971533211,0.303035952706993,43.8326148883644,3417.85943066422,0.0142012059344098,0.0242428762165594,0.278793076490434,0.0488539151832875,201.888421178027,0.0175874094659835,0.031266505717304,0.00244269575916438,0.103433795105699,115.866594341266,0.267928320740897,81.1909977414209,197.057592082687,0.272166060794171,78.5078533444098,2.92326093673661,2.99681580733932,688.201466699432,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0156674676301648,99.9268421173714,803.674262957582,0.00319812036984513,5.21037856804137e-05
